prices
32927.2578125
32269.76953125
30929.427734375
29001.4296875
26674.857421875
24101.3046875
21436.12890625
18812.271484375
16333.08203125
14120.8505859375
12195.958984375
10603.3984375
9323.4541015625
8308.208984375
7502.556640625
6946.32177734375
6577.1787109375
6378.8271484375
6297.60595703125
6284.07470703125
6339.1123046875
6428.8642578125
6523.896484375
6624.267578125
6713.1357421875
6790.337890625
6859.86572265625
6936.00830078125
7041.32373046875
7200.984375
7416.0869140625
7681.3818359375
7974.58984375
8274.94921875
8553.244140625
8793.892578125
8978.099609375
9110.126953125
9200.9951171875
9261.6474609375
9299.716796875
9330.744140625
9351.8212890625
9378.1591796875
9416.41796875
9462.1806640625
9513.5986328125
9552.0751953125
9568.0322265625
9553.587890625
9524.896484375
9475.2978515625
9405.517578125
9324.255859375
9239.583984375
9167.537109375
9106.6630859375
9045.388671875
8962.576171875
8853.6171875
8721.0458984375
8574.068359375
8421.4521484375
8285.5029296875
8176.3349609375
8097.3671875
8059.77734375
8065.4677734375
8101.01416015625
8126.3095703125
8117.33740234375
8069.12353515625
7988.310546875
7784.84716796875
7464.064453125
7047.66748046875
6583.01171875
6104.2568359375
5654.171875
5265.7255859375
4991.9189453125
4851.1572265625
4835.9755859375
4911.67578125
5065.3798828125
5285.31982421875
5546.39013671875
5822.349609375
6080.4765625
6291.458984375
6430.96435546875
6511.61279296875
6546.27880859375
6552.0390625
6546.6650390625
6537.08544921875
6530.68212890625
6526.65966796875
6539.68115234375
6569.16162109375
6615.3212890625
6671.900390625
6716.4111328125
6737.7294921875
6737.3232421875
6714.89453125
6674.24072265625
6614.45751953125
6556.361328125
6510.841796875
6487.77587890625
6486.49072265625
6492.3203125
6496.89697265625
6504.78857421875
6528.43603515625
6574.6943359375
6642.078125
6727.78857421875
6828.4580078125
6936.87646484375
7078.966796875
7251.48291015625
7448.2841796875
7659.4384765625
7866.8193359375
8055.3271484375
8217.2177734375
8356.49609375
8497.3037109375
8641.279296875
8773.9267578125
8855.6240234375
8867.712890625
8819.27734375
8742.34375
8675.009765625
8621.203125
8583.3974609375
8571.51171875
8588.23828125
8629.689453125
8681.3984375
8717.8720703125
8732.322265625
8726.29296875
8689.8984375
8629.1513671875
8550.931640625
8476.421875
8429.9560546875
8417.107421875
8444.673828125
8500.0537109375
8595.8095703125
8705.8876953125
8816.345703125
8922.2734375
9013.970703125
9085.8427734375
9139.8291015625
9178.400390625
9204.6650390625
9223.5791015625
9218.546875
9191.2236328125
9146.755859375
9088.6826171875
9024.919921875
8965.3349609375
8913.77734375
8870.060546875
8829.9951171875
8794.0283203125
8762.142578125
8747.0830078125
8752.220703125
8764.625
8774.984375
8775.6474609375
8760.771484375
8734.306640625
8702.9619140625
8669.97265625
8641.494140625
8617.0673828125
8595.375
8577.7451171875
8562.78125
8560.49609375
8569.4794921875
8592.986328125
8624.16796875
8657.36328125
8687.1396484375
8711.7685546875
8729.310546875
8739.4326171875
8740.94921875
8732.4423828125
8715.7900390625
8693.955078125
8670.7783203125
8648.2216796875
8635.0869140625
8639.662109375
8664.6337890625
8705.2783203125
8760.240234375
8832.5859375
8956.6103515625
9132.869140625
9352.8759765625
9597.845703125
9853.5146484375
10118.0693359375
10354.64453125
10549.1630859375
10693.923828125
10807.5458984375
10900.7119140625
10971.654296875
11025.6259765625
11062.77734375
11091.5
11099.0947265625
11088.853515625
11072.5966796875
11056.74609375
11048.1650390625
11050.177734375
11075.529296875
11116.3076171875
11156.806640625
11193.0859375
11213.0634765625
11216.806640625
11206.775390625
11190.9697265625
11160.408203125
11118.958984375
11066.0673828125
11013.19140625
10966.486328125
10936.8515625
10926.75
10944.966796875
10970.7685546875
10951.001953125
10878.8955078125
10750.916015625
10583.01953125
10398.2412109375
10207.9638671875
10028.7119140625
9876.8642578125
9762.2822265625
9689.0341796875
9650.8427734375
9653.2626953125
9696.7529296875
9779.9267578125
9892.1240234375
10019.7626953125
10155.05078125
10283.0966796875
10376.9072265625
10429.033203125
10430.7724609375
10404.21484375
10362.466796875
10317.2412109375
10276.2919921875
10241.1162109375
10216.919921875
10202.673828125
10190.7763671875
10175.7392578125
10155.111328125
10133.4814453125
10118.37890625
10106.0205078125
10096.7373046875
10099.3037109375
10121.041015625
10169.7666015625
10245.984375
10348.8349609375
10465.3974609375
10583.455078125
10695.455078125
10788.9228515625
10859.3037109375
10910.3037109375
10954.173828125
11002.37890625
11089.8759765625
11228.3759765625
11408.4658203125
11618.822265625
11839.080078125
12052.3701171875
12265.7021484375
12461.55078125
12634.1376953125
12782.939453125
12915.1123046875
13030.875
13122.5419921875
13201.7314453125
13280.0693359375
13412.505859375
13610.6572265625
13835.96875
14082.474609375
14331.0703125
14563.7939453125
14783.208984375
15007.22265625
15238.125
15460.15234375
15657.3076171875
15848.74609375
16072.5712890625
16340.12109375
16642.2578125
16990.013671875
17371.509765625
17755.466796875
18116.962890625
18466.748046875
18788.95703125
19016.5
19130.328125
19161.58984375
19155.248046875
19191.68359375
19270.322265625
19398.193359375
19576.94921875
19768.470703125
19967.068359375
20171.99609375
20372.55859375
20530.037109375
20641.009765625
20700.279296875
20707.173828125
20698.630859375
20707.1640625
20749.431640625
20833.88671875
21024.34375
21381.130859375
21905.857421875
22583.513671875
23347.515625
24110.9453125
24853.767578125
25533.701171875
26148.427734375
26728.833984375
27344.16796875
27999.869140625
28706.07421875
29453.408203125
30266.396484375
31130.80859375
32026.701171875
33011.68359375
34086.875
35179.1875
36300.78515625
37505.03125
38824.88671875
40239.5
41645.41796875
42904.62109375
43897.67578125
44593.4765625
45122.86328125
45587.5
45966.44921875
46257.35546875
46469.0390625
46635.828125
46761.1015625
46845.3125
46811.90234375
46715.53125
46569.84375
46402.1171875
46230.80078125
46067.328125
45878.02734375
45716.09375
45602.69140625
45529.359375
45459.0625
45383.78125
45331.25390625
45332.66796875
45364.09375
45423.984375
45511.73046875
45602.35546875
45808.6875
46112.7578125
46434.796875
46778.5703125
47102.578125
47372.49609375
47608.7578125
47792.7578125
47942.28515625
48110.95703125
48281.02734375
48506.12890625
48769.8984375
49058.3203125
49290.91796875
49374.76953125
49351.140625
49220.65234375
49018.41015625
48782.453125
48531.0390625
48352.265625
48232.9453125
48196.37890625
48186.7734375
48184.796875
48182.3828125
48207.30859375
48263.28125
48368.32421875
48510.171875
48682.21484375
48843.76171875
49031.28515625
49196.85546875
49264.47265625
49246.72265625
49196.703125
49111.75
49007.4921875
48887.12890625
48741.9453125
48525.58984375
48262.953125
47939.33984375
47560.61328125
47208.2265625
46912.0390625
46665.58984375
46494.328125
46397.3203125
46348.4140625
46323.8046875
46310.84375
46264.484375
46199.54296875
46120.6640625
46015.91015625
45848.0078125
45667.25
45489.765625
45337.56640625
45213.18359375
45102.16796875
45054.34375
45043.95703125
45047.99609375
45011.390625
44909.6484375
44669.3515625
44311.6171875
43898.11328125
43423.24609375
42884.40234375
42297.6875
41673.8359375
41039.74609375
40509.84765625
40129.87109375
39884.9609375
39716.14453125
39699.36328125
39786.75
39923.27734375
40071.265625
40134.3828125
40193.66015625
40241.81640625
40294.37890625
40381.515625
40477.8203125
40517.8984375
40514.265625
40322.703125
39979.99609375
39548.68359375
39026.09375
38454.91015625
37811.67578125
37127.19140625
36312.328125
35487.359375
34624.81640625
33780.46484375
32914.75390625
32155.6953125
31565.10546875
31153.66796875
30883.15625
30665.32421875
30433.77734375
30202.173828125
30033.869140625
29927.560546875
29890.01953125
29983.74609375
30121.2890625
30222.412109375
30273.4140625
30242.669921875
30117.7890625
30049.76171875
30055.16796875
30151.763671875
30296.982421875
30548.63671875
30947.119140625
31470.53515625
32025.66796875
32549.0703125
32976.0703125
33304.140625
33550.484375
33637.15234375
33623.73828125
33601.5234375
33653.4921875
33755.046875
33893.21484375
34143.98046875
34506.640625
35037.9765625
35652.34765625
36254.11328125
36824.75
37346.12109375
37874.15234375
38328.75
38725.50390625
39063.75390625
39320.51171875
39524.6875
39708.18359375
39844.60546875
39969.8515625
40070.18359375
40127.80859375
40149.01171875
40111.265625
40049.87109375
39939.890625
39857.40625
39715.72265625
39613.7734375
39543.60546875
39601.25
39750.4375
40006.86328125
40372.3671875
40845.953125
41413.74609375
42036.8671875
42714.47265625
43367.55078125
43931.6796875
44375.375
44659.68359375
44853.68359375
45021.01171875
45203.4609375
45447.65234375
45735.125
46062.09765625
46390.6953125
46683.38671875
46921.171875
47150.7421875
47356.375
47524.17578125
47638.87890625
47677.65234375
47661.5625
47640.38671875
47657.3671875
47712.19921875
47793.8359375
47887.109375
47939.39453125
47973.87890625
47964.80078125
47945.80859375
47925.34765625
47897.75
47832.2109375
47737.40625
47649.78515625
47581.1875
47533.48828125
47500.546875
47498.7265625
47528.40625
47478.52734375
47329.84375
47111.171875
46819.75390625
46487.6484375
46154.5234375
45812.8671875
45510.25
45271.60546875
45081.0234375
44909.48828125
44763.86328125
44624.26171875
44389.703125
44025.6015625
43617.86328125
43233.62109375
42854.24609375
42482.41015625
42132.1796875
41788.62890625
41435.16015625
41081.0625
40786.30859375
40662.25390625
40690.44921875
40847.34375
41103.12109375
41469.80078125
41991.08203125
42568.9140625
43148.0546875
43701.12109375
44200.5234375
44692.109375
45136.734375
45549.765625
45926.62109375
46352.6328125
46797.9453125
47248.37109375
47688.39453125
48141.40625
48618.7265625
49023.69140625
49321.8359375
49543.63671875
49705.48828125
49863.15234375
49979.8671875
50031.1171875
50066.65234375
50119.59765625
50177.4921875
50216.328125
50217.93359375
50207.48046875
50169.05859375
50067.64453125
49895.6015625
49665.98046875
49410.0546875
49185.46875
48967.7109375
48708.78125
48400.7265625
48037.66015625
47637.703125
47228.02734375
46791.05078125
46290.25
45751.3125
45148.39453125
44516.4921875
43912.92578125
43356.1015625
42808.234375
42283.29296875
41779.6796875
41322.80078125
40850.3671875
40389.25
40006.78515625
39727.234375
39531.83203125
39384.7265625
39262.875
39100.99609375
38817.03515625
38442.15625
38027.7265625
37627.640625
37267.99609375
36897.03515625
36524.74609375
36197.50390625
35961.87109375
35735.1796875
35521.9453125
35355.5078125
35222.75390625
35082.796875
34954.61328125
34836.7890625
34717.0546875
34663.44140625
34678.76171875
34797.234375
35009.32421875
35262.19140625
35543.1484375
35835.8828125
36044.671875
36134.52734375
36149.21875
36105.875
36075.7265625
36078.75390625
36105.55078125
36148.98828125
36154.84375
36122.98046875
36038.94921875
35926.84375
35822.6796875
35757.4375
35769.0
35900.23046875
36107.671875
36366.07421875
36653.84375
36969.69140625
37257.8203125
37532.171875
37771.2265625
37936.0390625
37922.15625
37728.0078125
37420.89453125
37080.03515625
36739.68359375
36447.4453125
36224.5078125
36080.26171875
36014.296875
36013.4140625
36071.31640625
36173.37109375
36253.265625
36320.94140625
36497.40625
36785.16015625
37185.0
37693.296875
38287.12109375
38930.91796875
39554.703125
40088.14453125
40527.0
40883.75390625
41179.48828125
41484.3046875
41797.69140625
42027.8984375
42160.33984375
42219.10546875
42189.87109375
42071.125
41921.296875
41751.2421875
41607.484375
41525.36328125
41497.01171875
41482.19921875
41599.2890625
41861.0078125
42221.08203125
42583.3046875
42827.72265625
42949.19140625
42940.94921875
42832.62890625
42668.59765625
42557.21484375
42458.83984375
42350.12890625
42235.5078125
42097.125
41971.12109375
41868.375
41827.03515625
41837.7578125
41900.578125
42012.01953125
42127.85546875
42225.484375
42315.33203125
42422.796875
42576.83203125
42770.59765625
42989.7265625
43266.94921875
43591.23046875
43942.328125
44282.4453125
44556.50390625
44776.234375
44939.5703125
45065.37890625
45171.23046875
45246.05859375
45240.48828125
45176.64453125
45054.9921875
44907.55859375
44744.7890625
44525.52734375
44275.12109375
44038.08984375
43804.35546875
43592.1796875
43407.98046875
43226.03125
43055.35546875
42921.37890625
42817.22265625
42706.09765625
42563.6875
42393.625
42192.05859375
41998.9453125
41770.203125
41529.21875
41295.921875
41079.5
40840.58203125
40595.8515625
40355.39453125
40102.8671875
39905.3125
39689.7265625
39439.2578125
39153.57421875
38823.296875
38349.83203125
37782.78515625
37119.01953125
36395.19921875
35676.5859375
35013.9921875
34483.12109375
34049.5390625
33725.234375
33451.26171875
33247.328125
33088.42578125
32980.171875
